timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784784014863,226,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,225,0,0
1784784014847,243,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,4350,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,243,0,0
1784784014832,256,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,256,0,0
1784784014867,224,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,224,0,0
1784784014863,225,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,225,0,0
1784784014895,344,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4782,177,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,344,0,0
1784784014912,327,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,327,0,0
1784784014915,324,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,324,0,0
1784784015089,253,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,253,0,0
1784784015091,251,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,251,0,0
1784784015089,267,HTTP Request,200,,Non-Gui test cases using csv files 1-2,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,253,0,0
1784784015091,266,HTTP Request,200,,Non-Gui test cases using csv files 1-9,text,true,,4360,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-6,266,0,0
1784784015092,264,HTTP Request,200,,Non-Gui test cases using csv files 1-4,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,264,0,0
1784784015092,265,HTTP Request,200,,Non-Gui test cases using csv files 1-5,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,265,0,0
1784784015089,268,HTTP Request,200,,Non-Gui test cases using csv files 1-1,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,268,0,0
1784784015240,301,HTTP Request,200,,Non-Gui test cases using csv files 1-3,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,301,0,0
1784784015239,303,HTTP Request,200,,Non-Gui test cases using csv files 1-10,text,true,,4352,168,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,302,0,0
1784784015240,302,HTTP Request,200,,Non-Gui test cases using csv files 1-6,text,true,,5664,145,10,10,https://petstore.octoperf.com/actions/Catalog.action,301,0,0
1784784015343,207,HTTP Request,200,,Non-Gui test cases using csv files 1-7,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,207,0,0
1784784015343,207,HTTP Request,200,,Non-Gui test cases using csv files 1-8,text,true,,4619,175,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,207,0,0
